0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62.4113,-0.246576,-0.0978144,-0.492012,0.861359,0.795895,0.260494,-0.0250514,0.397003,0.57527,0.390817,-0.0163133,0.592671,0.348896,0.203174,0.102219,-0.0314507,-0.00803419,-0.475242,0.276021
-51.3628,-1.148,0.0849568,-0.436225,0.444178,0.0868045,-0.372641,-0.53181,0.531279,0.87478,0.222732,-0.595603,-0.248848,0.361832,0.125561,-0.433511,-0.218652,0.737307,0.494774,-0.0341908
-41.3323,0.369463,0.180461,0.0616236,-0.719217,-0.490629,0.392348,0.188735,-0.0374173,-0.0138293,0.0258108,0.0134528,-0.0568083,-0.0692306,0.117747,0.0985214,-0.291012,0.206729,0.0570098,-0.223378
-12.4103,3.54227,-0.309273,0.432672,-0.365087,-0.0278471,0.138555,0.100282,0.350843,0.717404,0.383028,-0.309937,-0.256324,0.0236473,-0.329435,-0.189347,0.240396,0.407704,0.367209,0.117899
-10.0903,3.92679,-0.567815,0.575201,-0.237335,0.178628,-0.35739,0.351469,0.333454,0.373472,0.0398637,0.0438735,-0.510205,0.1089,-0.428972,-0.242227,0.401194,0.223372,0.162173,0.13088
-11.4282,4.58221,-0.615852,0.875636,-0.302015,0.149737,-0.225163,0.327506,0.025939,0.454456,0.119537,0.00311563,-0.350002,-0.160405,-0.498609,-0.131725,0.166135,0.259479,0.3135,0.297997
-12.2723,5.07434,-0.77085,0.82539,-0.210722,0.459211,-0.159148,0.310594,0.0855427,0.0643213,0.132832,-0.00684224,-0.110166,-0.21244,-0.280253,0.0343816,-0.115199,0.185999,0.196644,0.225556
-12.4051,5.2676,-0.582659,0.762601,-0.227787,0.406519,0.0291607,0.30513,-0.0688224,0.165954,-0.00341156,-0.0451197,-0.201434,-0.0383046,-0.134658,-0.0065069,-0.0899651,0.25984,0.145098,0.111955
-12.4563,5.48319,-0.662449,0.645337,-0.269537,0.404517,-0.0447061,0.371324,-0.116595,0.0169358,-0.11906,-0.00151882,-0.188371,-0.291337,-0.13955,0.134456,-0.0717402,0.210765,0.129127,0.231281
-12.453,5.48099,-0.603287,0.753475,-0.0862044,0.349548,-0.0875886,0.443513,-0.0222799,-0.0657881,0.0768257,-0.175488,-0.353814,0.003743,-0.150373,0.273803,-0.139215,0.079224,0.13124,0.224829
-10.2838,4.16572,-0.866044,0.660298,-0.50686,0.513442,-0.348958,0.449926,-0.0696433,0.0438169,-0.0438512,0.355891,-0.471628,-0.0265395,-0.478089,0.00634021,0.163719,0.655904,0.217414,0.0459908
-11.5603,4.97492,-0.202797,0.604573,-0.351641,0.45687,-0.156622,0.248966,-0.0756198,0.265385,-0.0352984,0.0749863,-0.412687,0.150066,-0.47922,-0.237929,0.374798,0.459698,0.127784,0.165561
-12.9128,5.68076,-0.240053,1.05405,-0.169114,0.323948,-0.360479,0.281014,-0.172256,0.362125,0.0547985,0.0478704,-0.0560973,-0.0530169,-0.38901,-0.0253775,0.13244,0.401309,0.10818,0.0813661
-13.3352,5.88176,-0.236892,1.12652,-0.0104159,0.188015,-0.287706,0.460011,-0.0183386,0.0810421,-0.115448,0.264389,-0.0500554,-0.0672274,-0.292176,0.0662648,-0.102129,0.321898,0.0421052,-0.201791
-13.2564,5.72575,-0.036057,1.04804,0.0810785,0.0466436,-0.423216,0.509891,0.127146,-0.000536456,-0.0155489,0.182629,-0.00417576,0.0470967,-0.237442,-0.113011,0.0579525,0.344262,-0.12641,-0.0480369
-13.344,5.76508,-0.0268309,1.13314,0.165695,0.0905007,-0.530116,0.363731,0.197355,0.22957,0.0620299,0.230465,-0.0587108,-0.0576402,-0.146073,-0.049378,-0.130224,0.311535,0.0695029,0.0840525
-13.6202,5.56314,0.296811,1.33807,-0.116244,-0.0203133,-0.60773,0.301823,0.198157,0.672697,0.0670027,-0.00475787,-0.0386406,0.00489436,-0.256658,0.0432603,-0.098388,0.397092,0.0741571,-0.00656779
-9.78095,3.76267,-0.408888,0.776367,-0.289055,0.0374731,-0.203434,0.534583,0.159649,0.272505,0.370295,0.0693945,-0.379812,-0.0561664,-0.401669,0.00141997,0.19169,0.302365,0.140666,-0.0930346
-12.4845,5.56342,-0.387929,1.11807,-0.190219,0.0554451,-0.358672,0.356079,0.261174,0.658562,0.236308,-0.0716573,-0.565586,0.196394,-0.490632,-0.476147,0.438062,0.541201,0.133395,0.0507523
-13.6251,6.03274,-0.23648,0.983797,0.102191,-0.0472025,-0.31386,0.443763,0.264689,0.688759,0.130166,-0.0407981,-0.486143,0.0746118,-0.364844,-0.151275,0.0796425,0.562576,0.365781,-0.122428
-13.9611,6.02184,0.0778275,1.08261,0.108764,0.101617,-0.420967,0.249656,0.317455,0.63757,0.0949447,0.0387878,-0.51306,-0.0897869,-0.469699,0.0991244,0.0260248,0.335976,0.30787,0.148482
-14.126,5.91954,0.164615,1.14679,0.151057,0.187746,-0.513381,0.275242,0.225542,0.522207,0.262228,0.232781,-0.469014,-0.155206,-0.516088,0.22313,0.0371924,0.254148,0.328238,0.181476
-13.7923,5.6944,0.122936,1.25161,-0.101598,0.311862,-0.505434,0.186391,0.465369,0.41651,0.166862,0.112597,-0.657454,-0.0119754,-0.218299,0.122922,0.208761,0.229146,0.147677,0.102696
-11.6339,4.30525,-0.0794637,1.13627,0.0243785,0.559931,-0.430162,0.215342,0.348674,0.229166,-0.0340814,0.0659514,-0.537418,0.29132,-0.180255,-0.127926,0.329756,0.409323,-0.0928627,0.0275095
-9.62343,3.43895,-0.463057,1.13999,-0.148299,0.534205,-0.635701,0.785727,-0.140438,0.232674,0.360924,0.263991,-0.561663,-0.0423595,-0.646512,-0.357021,0.480079,0.863877,0.138702,-0.0163695
-12.0557,4.67754,0.0912784,0.845371,0.0390018,0.342448,-0.458263,0.397427,0.18715,0.488283,0.279674,-0.00185944,-0.629209,0.153402,-0.608332,-0.165629,0.626762,0.546972,0.125758,0.0630745
-13.5386,5.55714,-0.0277969,0.865303,0.0730737,0.379582,-0.182607,0.534638,0.0311371,0.536338,0.239787,-0.104065,-0.250126,-0.0873299,-0.483494,0.100446,0.088793,0.620726,0.354057,0.254406
